ヘッダー
ファイルバージョン,1.01.01
ソフトウェアバージョン,1.04
ファームウェアバージョン,1.02
FPGAバージョン,1A25
ヘッドセット FPGAバージョン,272B
計測モード,Wireless monitor
計測コントローラ ID,A
計測ID,A20230613212349
計測コメント,tohma_odoball_2
ユーザー情報
ID,
Name,ooshio360
Comment,ooshio360
Age,  1y
Sex,Male
解析情報
Hb移動平均[s],OFF
プローブ情報
プローブモード,(B)2x4
プローブID,PROBE095
mPD反映,X
自動レーザー出力設定方式,Auto（自動）
プローブ調整平均値算出回数,10
外光判定閾値[%],40
アンダー判定閾値[%],30
オーバー判定閾値[%],80
レーザーチャンネル,LD1(705.0),LD1(830.0),LD2(705.0),LD2(830.0),LD3(705.0),LD3(830.0),LD4(705.0),LD4(830.0),LD5(705.0),LD5(830.0),LD6(705.0),LD6(830.0),LD7(705.0),LD7(830.0),LD8(705.0),LD8(830.0)
計測チャンネル,CH1(-.-),CH1(-.-),CH2(-.-),CH2(-.-),CH3(-.-),CH3(-.-),CH4(-.-),CH4(-.-),CH5(-.-),CH5(-.-),CH6(-.-),CH6(-.-),CH7(705.0),CH7(830.0),CH8(705.0),CH8(830.0),CH9(705.0),CH9(830.0),CH10(705.0),CH10(830.0),CH11(705.0),CH11(830.0),CH12(705.0),CH12(830.0),CH13(705.0),CH13(830.0),CH14(705.0),CH14(830.0),CH15(705.0),CH15(830.0),CH16(705.0),CH16(830.0),CH17(-.-),CH17(-.-),CH18(-.-),CH18(-.-),CH19(-.-),CH19(-.-),CH20(-.-),CH20(-.-),CH21(-.-),CH21(-.-),CH22(-.-),CH22(-.-)
除去チャネル,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
故障レーザーチャンネル,-,-,-,-,-,-,-,-,-,-,-,-,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,-,-,-,-,-,-,-,-,-,-,-,-
レーザー設定,-,-,-,-,-,-,-,-,-,-,-,-,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - Off,-,-,-,-,-,-,-,-,-,-,-,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - Low,-,-,-,-,-,-,-,-,-,-,-,-,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - High,-,-,-,-,-,-,-,-,-,-,-,-,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力設定値(If)[mA],-,-,-,-,-,-,-,-,-,-,-,-,23.17,24.37,23.17,24.37,22.12,24.49,22.12,24.49,21.77,23.76,22.12,24.49,21.77,23.76,21.77,23.76,22.15,23.55,22.15,23.55,-,-,-,-,-,-,-,-,-,-,-,-
レーザー調整係数,8.000,8.000
レーザー調整基準レーザー出力(Po)[mW],4.00,4.00
レーザー調整基準レーザー出力(Vm)[V],0.50,0.50
プローブ調整結果,-,-,-,-,-,-,-,-,Normal,Normal,-,-,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,-,-,Normal,Normal,-,-,-,-,-,-,-,-
計測情報
計測日時,2023/06/13 21:24:36
計測タイプ,Stim
プリスキャン時間[s],10.0
マーク入力タイプ,Manual
マーククラス,A,B,C,D,E,F,G,H,I,J
マーク名称,Stim A,Stim B,Stim C,Stim D,Stim E,Stim F,Stim G,Stim H,Stim I,Stim J
マーク刺激時間[s],15,15,15,15,15,15,15,15,15,15
マーク刺激間隔時間[s],30,30,30,30,30,30,30,30,30,30
マーク繰り返し回数,3



データ
携帯制御ボックス番号69(Oxy),CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,Mark,Time,PreScan,HbOffset
616,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.44736907,0.03653485,-0.03495196,0.08444145,0.05743543,0.13838844,-0.03446562,0.20558117,-0.05866031,0.45537469,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:49.0,0,0
617,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.65607810,0.01106816,-0.01578936,-0.01151816,0.04894227,0.16135539,-0.02744350,0.24886972,0.05767076,0.87483215,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:49.0,0,0
618,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.85659069,0.29661858,0.17161450,0.14783229,0.18987709,0.31982481,0.07471800,0.41491935,0.12545063,0.93341404,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:49.0,0,0
619,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.49776104,0.16356049,0.10149255,0.04203714,0.22952834,0.26924181,0.12613848,0.44443244,0.07229326,0.88843602,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:50.0,0,0
620,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.36154723,0.03089670,-0.03938333,-0.17026383,0.17212985,0.16740227,0.09015960,0.35298541,-0.01659358,0.72177976,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:50.0,0,0
621,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.15721461,-0.09283384,-0.16758779,-0.34369335,0.12743753,0.07196897,0.06800687,0.30685240,-0.07031578,0.48293200,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:50.0,0,0
622,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.37367383,0.20089136,0.16024742,-0.06395996,0.29468915,0.32145151,0.19112082,0.56885964,0.14306000,0.67260146,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:50.0,0,0
623,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.48046800,0.16554949,0.13358590,-0.02376656,0.30552292,0.28779155,0.20800279,0.55496353,0.06267548,0.49258024,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:50.0,0,0
624,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.56448162,0.06009407,0.01901339,-0.06081447,0.23708016,0.18480441,0.15877120,0.43455338,-0.03576322,0.28279990,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:51.0,0,0
625,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.73757142,0.00913233,-0.08984300,-0.10224131,0.11777778,0.09698329,0.06281120,0.27763018,-0.12698485,0.17475425,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:51.0,0,0
626,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.99424785,0.25398111,0.20631593,0.12357814,0.21928692,0.32839471,0.13356234,0.47563773,0.11144548,0.59586328,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:51.0,0,0
627,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.06074154,0.24569321,0.07991965,-0.07966226,0.16806881,0.25224507,0.07582826,0.38504362,0.05510170,0.49891767,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:51.0,0,0
628,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.01648307,0.16275384,-0.00801632,-0.20856643,0.11590723,0.17846534,0.03140600,0.30187261,-0.02594031,0.44537202,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:51.0,0,0
629,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.89537919,0.06801707,-0.12146693,-0.32671183,0.03036892,0.09741157,-0.04061137,0.18375994,-0.08967336,0.61556995,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:52.0,0,0
630,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.84931153,0.19719245,0.14385837,-0.13027112,0.13983954,0.30198863,0.04956266,0.39440122,0.13558017,1.15894222,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:52.0,0,0
631,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.76162922,0.19679098,0.08857451,-0.15774682,0.16973878,0.25481370,0.08287853,0.40432054,0.08856074,1.09326053,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:52.0,0,0
632,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.67601067,0.10478798,0.00313137,-0.25990441,0.16576105,0.19310609,0.09727913,0.38405776,0.00446543,0.76143420,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:52.0,0,0
633,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.43284804,-0.01504797,-0.10312886,-0.32307002,0.13353427,0.10924505,0.08119037,0.33293492,-0.09178357,0.27260590,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:52.0,0,0
634,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.37758666,0.01063696,0.07564782,-0.16207810,0.22028492,0.23946275,0.15670308,0.51128262,0.07680641,0.11640786,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:53.0,0,0
635,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.43057370,0.20216188,0.14488350,-0.04266892,0.31300479,0.29221761,0.22951673,0.59467053,0.05962497,-0.12812039,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:53.0,0,0
636,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.30266622,0.11610240,0.09675534,-0.03378935,0.29042223,0.24944073,0.20873515,0.54455465,-0.00534412,-0.32428607,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:53.0,0,0
637,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.45625782,0.04367166,-0.00964521,-0.13024485,0.21026123,0.17045747,0.13579638,0.42309576,-0.08048414,-0.45768517,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:53.0,0,0
638,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.42333806,-0.04421782,-0.13294865,-0.25948152,0.09914772,0.08190771,0.04201943,0.28022483,-0.12601702,-0.41012824,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:53.0,0,0
639,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.66926891,0.29554498,0.24120216,0.22110288,0.22884047,0.35465428,0.12264120,0.49544886,0.13365954,0.11273982,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:54.0,0,0
640,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.75605804,0.27874771,0.21242884,0.17701197,0.20747121,0.33387327,0.09274658,0.45472080,0.11100027,0.39268103,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:54.0,0,0
641,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.70853919,0.17300671,0.09055851,-0.00293946,0.14965047,0.24641611,0.05173540,0.35440218,0.04369222,0.61602986,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:54.0,0,0
642,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.68983674,0.08469826,-0.03415331,-0.14835644,0.08682095,0.15823992,0.01211088,0.26782525,-0.03479322,0.64795983,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:54.0,0,0
643,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.70489198,0.34364420,0.24666186,0.07296991,0.23648323,0.38201916,0.12554772,0.50317824,0.19231443,1.02503204,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:54.0,0,0
644,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.69483125,0.31244448,0.21447811,0.03680668,0.27508977,0.35812160,0.15943733,0.54297596,0.18772593,1.16048336,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:55.0,0,0
645,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.48534891,0.19542219,0.09487306,-0.21482691,0.27308461,0.28757954,0.16171813,0.51365077,0.10493916,0.96528554,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:55.0,0,0
646,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.41108915,0.10098395,0.04646499,-0.11482757,0.23302832,0.23322755,0.13776104,0.45585847,0.02043195,0.55257738,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:55.0,0,0
647,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.34111759,0.13921896,0.16107877,-0.15513425,0.29336810,0.33891454,0.18198119,0.57828718,0.17318380,0.49271238,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:55.0,0,0
648,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.58619100,0.33481506,0.22667012,0.08560892,0.33496451,0.37512043,0.20987852,0.60969955,0.14279017,0.17814335,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:55.0,0,0
649,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.38513026,0.22796527,0.18123625,0.06248023,0.30292821,0.33119634,0.17721911,0.53764194,0.08459516,-0.10276153,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:56.0,0,0
650,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.33034039,0.12784418,0.11757243,0.08768272,0.21295534,0.27088788,0.09821045,0.40267307,0.01887180,-0.04970513,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:56.0,0,0
651,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.42680556,0.05801749,-0.01084677,-0.06773555,0.10301599,0.17392661,0.01457985,0.25562635,-0.05533387,0.05318060,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:56.0,0,0
652,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.83188230,0.41726890,0.32067513,0.33563921,0.24621965,0.42283177,0.12200861,0.47707984,0.20389397,0.51020384,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:56.0,0,0
653,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.98722255,0.41714805,0.32203943,0.29589093,0.26759827,0.42119005,0.13662481,0.48909384,0.19662249,0.74670368,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:56.0,0,0
654,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.93647331,0.30258837,0.22796944,0.19077665,0.23074421,0.34577468,0.11483320,0.42050803,0.12400058,0.79397255,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:57.0,0,0
655,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.54645431,0.14061885,0.09050343,-0.03697228,0.19210482,0.25637186,0.10105179,0.37083876,0.05078164,0.78415680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:57.0,0,0
656,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.24148436,0.00050355,-0.00154947,-0.17088781,0.14588851,0.19286497,0.07952213,0.33856094,0.05456930,0.71147865,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:57.0,0,0
657,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.36839446,0.34506994,0.37385446,0.20455773,0.35270926,0.45483661,0.22514969,0.61973441,0.25619915,0.87552446,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:57.0,0,0
658,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.43292540,0.30136460,0.30642751,0.27231568,0.34437120,0.41539407,0.22637373,0.59530991,0.18007939,0.63140213,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:57.0,0,0
659,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.58526689,0.20819834,0.22152464,0.28521442,0.28036213,0.33172724,0.17221992,0.49584210,0.09612504,0.40135556,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:58.0,0,0
660,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.68518591,0.13788679,0.08288406,0.12226650,0.17418703,0.23162968,0.08761735,0.34946671,-0.00767957,0.14577729,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:58.0,0,0
661,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.70560211,0.11161283,0.14112073,0.06614239,0.16098654,0.27897650,0.06890122,0.38977847,0.13270095,0.49948773,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:58.0,0,0
662,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.01039839,0.42009732,0.29694057,0.24683508,0.20335740,0.39934227,0.08056130,0.42833474,0.18717574,0.85032517,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:58.0,0,0
663,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.93014538,0.31997243,0.22140728,0.18265697,0.18539758,0.33944243,0.07232385,0.39523631,0.13765049,1.00815094,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:58.0,0,0
664,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.71584374,0.17185271,0.11356014,0.05422382,0.12247926,0.25694808,0.01889768,0.30637562,0.07180449,1.21971393,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:59.0,0,0
665,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.41766825,0.03260183,-0.00192153,-0.01162659,0.09301975,0.15955923,0.01269859,0.26196393,-0.01907046,1.17884517,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:59.0,0,0
666,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.40787712,0.27750936,0.29452989,0.35941234,0.24639028,0.37182757,0.13744822,0.49923342,0.18535995,1.37969351,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:59.0,0,0
667,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.20857142,0.17305847,0.27516049,0.36665070,0.24274823,0.35207731,0.13353014,0.48931777,0.14035206,1.03191364,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:59.0,0,0
668,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06869861,0.04237694,0.16702484,0.29161888,0.17841679,0.26397362,0.08518890,0.38752484,0.02933403,0.53466207,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:26:59.0,0,0
669,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.05892762,-0.06749985,0.04935309,0.18121631,0.10331901,0.17433736,0.03015519,0.27971268,-0.06494322,0.17119016,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:27:00.0,0,0
670,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01288167,-0.11569723,0.09503957,0.20446850,0.08156429,0.20107394,0.02034091,0.30650374,0.04379129,0.19191816,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:27:00.0,0,0
671,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.33156496,0.23046477,0.32693177,0.48006490,0.19145067,0.37779668,0.09662937,0.43496284,0.14026622,0.42302006,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:27:00.0,0,0
672,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.47182199,0.17689529,0.25097287,0.35878974,0.16116153,0.32359675,0.06947210,0.37451044,0.10408434,0.63768542,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:27:00.0,0,0
673,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.48583061,0.07070626,0.12297966,0.15324929,0.09553345,0.23758715,0.01217599,0.26718068,0.03709986,0.88342285,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:27:00.0,0,0
674,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.46588129,-0.01922684,0.00380223,-0.06956713,0.02443712,0.14285642,-0.04143022,0.16261853,-0.02840550,1.09300327,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:27:01.0,0,0
675,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.62574744,0.23209590,0.24501604,0.08926214,0.12127209,0.36315048,0.02267491,0.34883022,0.19221058,1.42425466,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:27:01.0,0,0
676,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.40143245,0.16297437,0.22059809,0.13999167,0.15317005,0.33510968,0.05524712,0.37015301,0.18387452,1.60330617,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:27:01.0,0,0
677,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.37962487,0.08300731,0.14801116,0.09556418,0.13082315,0.27566510,0.04778633,0.31173992,0.10728981,1.46238995,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:27:01.0,0,0
678,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.20153104,-0.03968358,0.05603847,0.06114862,0.07248962,0.19861020,0.00318884,0.22424223,0.02337096,1.24722087,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:27:01.0,0,0
679,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.11259507,-0.14543219,-0.04209764,-0.07374664,0.02386179,0.12342741,-0.01873510,0.17615397,0.00981225,0.91110927,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:27:02.0,0,0
680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.14640284,0.12463360,0.26101872,0.27565598,0.18858694,0.35569596,0.10317223,0.40482968,0.17228815,0.93050051,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:27:02.0,0,0
681,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.07119996,0.07376771,0.23787303,0.34890956,0.19437578,0.32426128,0.10530304,0.39586455,0.11457945,0.61061871,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:27:02.0,0,0
682,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.05713745,-0.05572321,0.12915105,0.27777645,0.13174422,0.23042981,0.05709936,0.30128342,0.02460562,0.43630436,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:27:02.0,0,0
683,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01805920,-0.12292570,0.00602612,0.18827097,0.04284425,0.13726412,-0.01398592,0.17706676,-0.07326952,0.21616799,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:27:02.0,0,0
684,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.31624430,0.17949980,0.33762044,0.54449248,0.18278104,0.36635187,0.08390735,0.39247257,0.16846769,0.43631989,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:27:03.0,0,0
685,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.27729228,0.12469708,0.29870096,0.53957278,0.18219671,0.34600779,0.07852466,0.37477127,0.13821848,0.45167005,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:27:03.0,0,0
686,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.26230523,0.04887208,0.18516494,0.38264230,0.11873593,0.25929382,0.01566811,0.26557440,0.04033547,0.44703296,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:27:03.0,0,0
687,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.29788905,-0.01264447,0.09108289,0.25865391,0.04759903,0.19104578,-0.03715676,0.17611873,-0.00457889,0.52109462,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:27:03.0,0,0
688,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.42285779,-0.00826980,0.20025277,0.27284127,0.09157165,0.28340802,0.01448747,0.28913572,0.18543114,0.88598627,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:27:03.0,0,0
689,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.65426856,0.26932967,0.33517981,0.40285367,0.18883644,0.36358345,0.10225008,0.37691736,0.22541434,1.10195589,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:27:04.0,0,0
690,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.73435724,0.17360249,0.20729505,0.26653016,0.17435764,0.29678440,0.05857533,0.33576918,0.16921711,1.16383338,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:27:04.0,0,0
691,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.65342224,0.04324016,0.05375400,0.11446007,0.09053125,0.16792759,0.03431389,0.20173244,0.04990750,1.14531732,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:27:04.0,0,0
692,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.54284126,-0.05601658,-0.03924583,0.04664911,-0.01707998,0.06600258,-0.05276645,0.11496487,0.02562942,1.13410568,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:27:04.0,0,0
693,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.62560475,0.20372120,0.21864545,0.31202236,0.14212193,0.29333892,0.05809626,0.34602493,0.15924191,1.38138509,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:27:04.0,0,0
