ヘッダー
ファイルバージョン,1.01.01
ソフトウェアバージョン,1.04
ファームウェアバージョン,1.02
FPGAバージョン,1A25
ヘッドセット FPGAバージョン,272B
計測モード,Wireless monitor
計測コントローラ ID,A
計測ID,A20230613212009
計測コメント,tohma_odoball_2
ユーザー情報
ID,
Name,ooshio360
Comment,ooshio360
Age,  1y
Sex,Male
解析情報
Hb移動平均[s],OFF
プローブ情報
プローブモード,(B)2x4
プローブID,PROBE095
mPD反映,X
自動レーザー出力設定方式,Auto（自動）
プローブ調整平均値算出回数,10
外光判定閾値[%],40
アンダー判定閾値[%],30
オーバー判定閾値[%],80
レーザーチャンネル,LD1(705.0),LD1(830.0),LD2(705.0),LD2(830.0),LD3(705.0),LD3(830.0),LD4(705.0),LD4(830.0),LD5(705.0),LD5(830.0),LD6(705.0),LD6(830.0),LD7(705.0),LD7(830.0),LD8(705.0),LD8(830.0)
計測チャンネル,CH1(-.-),CH1(-.-),CH2(-.-),CH2(-.-),CH3(-.-),CH3(-.-),CH4(-.-),CH4(-.-),CH5(-.-),CH5(-.-),CH6(-.-),CH6(-.-),CH7(705.0),CH7(830.0),CH8(705.0),CH8(830.0),CH9(705.0),CH9(830.0),CH10(705.0),CH10(830.0),CH11(705.0),CH11(830.0),CH12(705.0),CH12(830.0),CH13(705.0),CH13(830.0),CH14(705.0),CH14(830.0),CH15(705.0),CH15(830.0),CH16(705.0),CH16(830.0),CH17(-.-),CH17(-.-),CH18(-.-),CH18(-.-),CH19(-.-),CH19(-.-),CH20(-.-),CH20(-.-),CH21(-.-),CH21(-.-),CH22(-.-),CH22(-.-)
除去チャネル,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
故障レーザーチャンネル,-,-,-,-,-,-,-,-,-,-,-,-,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,-,-,-,-,-,-,-,-,-,-,-,-
レーザー設定,-,-,-,-,-,-,-,-,-,-,-,-,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - Off,-,-,-,-,-,-,-,-,-,-,-,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - Low,-,-,-,-,-,-,-,-,-,-,-,-,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - High,-,-,-,-,-,-,-,-,-,-,-,-,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力設定値(If)[mA],-,-,-,-,-,-,-,-,-,-,-,-,23.17,24.37,23.17,24.37,22.12,24.49,22.12,24.49,21.77,23.76,22.12,24.49,21.77,23.76,21.77,23.76,22.15,23.55,22.15,23.55,-,-,-,-,-,-,-,-,-,-,-,-
レーザー調整係数,8.000,8.000
レーザー調整基準レーザー出力(Po)[mW],4.00,4.00
レーザー調整基準レーザー出力(Vm)[V],0.50,0.50
プローブ調整結果,-,-,-,-,-,-,-,-,Normal,Normal,-,-,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,-,-,Normal,Normal,-,-,-,-,-,-,-,-
計測情報
計測日時,2023/06/13 21:20:59
計測タイプ,Stim
プリスキャン時間[s],10.0
マーク入力タイプ,Manual
マーククラス,A,B,C,D,E,F,G,H,I,J
マーク名称,Stim A,Stim B,Stim C,Stim D,Stim E,Stim F,Stim G,Stim H,Stim I,Stim J
マーク刺激時間[s],15,15,15,15,15,15,15,15,15,15
マーク刺激間隔時間[s],30,30,30,30,30,30,30,30,30,30
マーク繰り返し回数,3



データ
携帯制御ボックス番号69(Deoxy),CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,Mark,Time,PreScan,HbOffset
435,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.12036226,-0.00445594,0.08795073,0.10506610,-0.05866224,0.04041104,-0.10712729,-0.04139463,-0.00745278,0.22907738,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:36.0,0,0
436,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.13221902,0.00962356,0.09171060,0.11753602,-0.04139781,0.04420387,-0.09128014,-0.02347310,-0.00858666,0.22515236,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:36.0,0,0
437,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05677880,-0.01956898,0.03738547,0.09357757,-0.06736606,0.00466196,-0.11666825,-0.06853677,-0.05682726,0.16351935,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:36.0,0,0
438,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.08329655,-0.01242421,0.08866906,0.10116990,-0.05172490,0.04506804,-0.09875542,-0.04003179,-0.00898116,0.23314524,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:36.0,0,0
439,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01888586,-0.01215916,0.10773421,0.15255103,-0.03989837,0.05554860,-0.09188419,-0.02258573,-0.00220741,0.22260609,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:37.0,0,0
440,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01802678,-0.00608379,0.09336520,0.14041698,-0.03764518,0.04714158,-0.09217893,-0.02323916,-0.01082055,0.17978157,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:37.0,0,0
441,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00823152,-0.01793697,0.06527691,0.12847568,-0.04676441,0.02974419,-0.10460754,-0.03848811,-0.04142521,0.09828267,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:37.0,0,0
442,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01951644,-0.02977047,0.08285196,0.11901814,-0.04849674,0.04321053,-0.09932643,-0.03524183,-0.02303214,0.13385434,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:37.0,0,0
443,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.09004927,0.00116777,0.10613830,0.16876584,-0.03553647,0.05298913,-0.09254004,-0.02421324,-0.01179686,0.11816528,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:37.0,0,0
444,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.11798026,0.01533806,0.09299708,0.12606633,-0.02521036,0.04752840,-0.08328637,-0.01344215,-0.01587131,0.10117599,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:38.0,0,0
445,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.11332909,0.00764832,0.09382860,0.19462843,-0.02466371,0.04173089,-0.08474959,-0.01431266,-0.01722403,0.10428465,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:38.0,0,0
446,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.11049595,-0.02804089,0.08123102,0.13959321,-0.03223486,0.03462231,-0.08872134,-0.02468696,-0.02891998,0.07770970,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:38.0,0,0
447,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.14586334,0.00843794,0.09625097,0.20134115,-0.02461878,0.04023724,-0.08276079,-0.01208652,-0.02151364,0.07883854,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:38.0,0,0
448,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.14648382,0.02898765,0.10952654,0.23184451,-0.01754704,0.05002815,-0.08250735,-0.00477250,-0.01704906,0.08912373,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:38.0,0,0
449,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.12667304,0.01391519,0.08332872,0.16267385,-0.00808929,0.03378722,-0.07643984,0.00597979,-0.02680830,0.05291554,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:39.0,0,0
450,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.10734868,-0.01027908,0.07792085,0.11474048,-0.02375738,0.03200712,-0.08864676,-0.01194036,-0.03365499,0.03352725,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:39.0,0,0
451,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.11832054,0.00561445,0.08157978,0.10551804,-0.01798826,0.03259135,-0.08639759,-0.00469564,-0.02562721,0.04420190,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:39.0,0,0
452,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.13304752,0.01751653,0.07876331,0.06884903,-0.02543481,0.03475951,-0.09329239,-0.00997887,-0.02392619,0.08603109,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:39.0,0,0
453,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.15656434,0.01352727,0.06531343,0.05647768,-0.02513077,0.02656526,-0.09442946,-0.01257119,-0.03135980,0.05131251,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:39.0,0,0
454,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.12136377,-0.02876165,0.06047387,0.03239400,-0.04441890,0.01988228,-0.11040111,-0.03399631,-0.03135218,0.11032569,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:40.0,0,0
455,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.14109133,0.00545490,0.07156913,0.04992472,-0.03532825,0.02364055,-0.10170925,-0.01839269,-0.02336657,0.17960431,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:40.0,0,0
456,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.16646235,0.02427322,0.07472751,0.05183757,-0.02735277,0.03264260,-0.09997237,-0.01052037,-0.01184958,0.26066303,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:40.0,0,0
457,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.15369546,0.01152694,0.06321175,0.04518816,-0.02331342,0.01814788,-0.09998796,-0.00660020,-0.01542702,0.35238093,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:40.0,0,0
458,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.09550980,-0.08260436,-0.02104914,-0.04251440,-0.07501601,-0.04003975,-0.13739979,-0.07145795,-0.05682409,0.31508589,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:40.0,0,0
459,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.17460454,0.01645846,0.06486011,0.03418271,-0.04124844,0.02146669,-0.11049171,-0.02246697,-0.01886021,0.48382849,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:41.0,0,0
460,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.18952838,0.02660603,0.07420326,0.03897243,-0.02773698,0.02918590,-0.10005476,-0.00507429,-0.00378022,0.56590527,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:41.0,0,0
461,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.20123227,0.00755456,0.05488731,0.03889771,-0.03438189,0.01180978,-0.10330282,-0.00894681,-0.00576222,0.60809594,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:41.0,0,0
462,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.13271359,-0.07075395,-0.04863566,-0.04836133,-0.07870483,-0.06161407,-0.13287906,-0.06963091,-0.06714331,0.55241525,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:41.0,0,0
463,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.11619138,-0.00818187,0.06333479,0.02952593,-0.03972227,0.01653098,-0.10386689,-0.00187446,-0.01088867,0.61385554,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:41.0,0,0
464,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.02339599,-0.01825089,0.06345599,-0.00489472,-0.00971586,0.02171528,-0.07589044,0.03239610,-0.00212048,0.61895639,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:42.0,0,0
465,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.04966279,-0.02591129,0.04624409,0.01088627,-0.02512508,0.00440024,-0.09148953,0.01933919,-0.00919064,0.59571075,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:42.0,0,0
466,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.02485768,-0.11258704,-0.02173979,-0.03907786,-0.06074336,-0.04421526,-0.11479823,-0.02235396,-0.04317505,0.51986080,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:42.0,0,0
467,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.06846459,-0.01763376,0.05680786,0.01689033,-0.02631342,0.01307252,-0.08783738,0.02406344,-0.01508207,0.52007991,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:42.0,0,0
468,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.01232499,-0.02945148,0.06807295,0.03578573,-0.01163892,0.02223271,-0.07374489,0.04393019,-0.00876498,0.45623890,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:42.0,0,0
469,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.03353909,-0.04593973,0.04519370,0.00154379,-0.01270715,0.00451395,-0.07106639,0.04512855,-0.01749924,0.37157127,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:43.0,0,0
470,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.10534523,-0.13643773,-0.01950748,-0.04942915,-0.06025620,-0.04472180,-0.10757268,-0.01578518,-0.05545359,0.24405941,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:43.0,0,0
471,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.05679310,-0.05073988,0.06413098,0.04802576,-0.02459774,0.01604677,-0.07915936,0.03525790,-0.02560994,0.23912348,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:43.0,0,0
472,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.06240399,-0.03872705,0.07345253,0.05517475,-0.00542910,0.02528957,-0.06164002,0.06012007,-0.01774330,0.17116202,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:43.0,0,0
473,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.10046792,-0.06068010,0.05939739,0.06187584,-0.01455543,0.01148095,-0.07337797,0.04808391,-0.03158687,0.04119916,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:43.0,0,0
474,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.05289733,-0.12083530,-0.03933015,0.02825429,-0.06374383,-0.06189413,-0.10961059,-0.02701398,-0.09333774,-0.02718288,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:44.0,0,0
475,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.02318830,-0.04495756,0.08359570,0.13214870,-0.02675185,0.02286180,-0.08297135,0.02492761,-0.03567630,0.09387992,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:44.0,0,0
476,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03667716,-0.01932649,0.09226237,0.14245886,-0.02190129,0.02782554,-0.08279552,0.02275172,-0.02590149,0.14092422,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:44.0,0,0
477,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.15091677,-0.01379484,0.06549320,0.10268671,-0.04846347,0.00752625,-0.10966916,-0.00347374,-0.02725660,0.17445080,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:44.0,0,0
478,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.14964113,-0.07806540,-0.02907535,0.03295697,-0.10107125,-0.05816260,-0.14260298,-0.07884815,-0.07517191,0.25320300,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:44.0,0,0
479,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.23908046,0.00656043,0.07459036,0.09147619,-0.06484879,0.01726852,-0.11606932,-0.02184314,-0.02574283,0.35591325,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:45.0,0,0
480,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.22513494,0.01156040,0.08509364,0.09840471,-0.05878136,0.02658147,-0.11271948,-0.01180073,-0.00960233,0.41537410,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:45.0,0,0
481,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.10142665,-0.02665823,0.05807017,0.03872886,-0.04482875,0.00989091,-0.09693260,0.00134641,-0.01492859,0.43499488,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:45.0,0,0
482,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.05660224,-0.13190508,-0.03063048,-0.10077289,-0.07459539,-0.04933622,-0.11417741,-0.04257865,-0.05169801,0.43508855,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:45.0,0,0
483,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.03750353,-0.05118359,0.04925312,-0.03693397,-0.02383965,0.00975697,-0.06824499,0.02813471,-0.02437783,0.42148238,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:45.0,0,0
484,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.08626371,-0.04860339,0.06261611,-0.01511665,-0.03455049,0.02057371,-0.08257502,0.02138656,-0.01591898,0.38614482,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:46.0,0,0
485,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.12726846,-0.06858773,0.05053336,0.01574863,-0.01969666,0.00795017,-0.06623662,0.03594159,-0.02498268,0.28172672,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:46.0,0,0
486,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.19697899,-0.15357462,0.00178559,-0.00307224,-0.03249100,-0.03071379,-0.06258450,0.02171571,-0.05647138,0.19003421,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:46.0,0,0
487,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.12807457,-0.06252125,0.08213992,0.13246608,0.00813421,0.02260461,-0.02586360,0.07945962,-0.02840246,0.18051185,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:46.0,0,0
488,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.10125726,-0.04402636,0.09087440,0.12599668,0.01697501,0.03234107,-0.02274889,0.08390255,-0.02107742,0.09672294,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:46.0,0,0
489,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.08837257,-0.05305436,0.07384919,0.13732256,0.00584565,0.01838299,-0.03513046,0.07639986,-0.02622173,0.09070899,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:47.0,0,0
490,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.12552163,-0.12622049,-0.03408614,0.04433971,-0.05090835,-0.05765374,-0.07850089,-0.00567119,-0.08879884,0.00118160,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:47.0,0,0
491,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.01841491,-0.03035656,0.08955859,0.13452435,-0.02053324,0.03218738,-0.06228603,0.04437221,-0.03247802,0.03110131,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:47.0,0,0
492,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.02080179,-0.01186365,0.09694673,0.14147693,-0.02257749,0.03635065,-0.07031270,0.03930286,-0.02827078,-0.01556551,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:47.0,0,0
493,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03949682,-0.01927324,0.07135004,0.12736914,-0.03272878,0.01749019,-0.08061855,0.02336845,-0.03755220,-0.04917672,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:47.0,0,0
494,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01207011,-0.08367662,-0.03344643,0.02265719,-0.07821279,-0.05374791,-0.11117532,-0.04362344,-0.09609386,-0.12190542,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:48.0,0,0
495,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.16240099,0.01227971,0.08434521,0.13577449,-0.04442238,0.02800759,-0.08914030,0.00702066,-0.03683336,-0.01742193,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:48.0,0,0
496,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.11731918,0.01278864,0.08824438,0.11815842,-0.04915239,0.03352221,-0.09676623,0.00208830,-0.02442576,0.05980575,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:48.0,0,0
497,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.17802374,0.01855807,0.06453022,0.11519410,-0.04757348,0.01650990,-0.09641987,0.00022455,-0.02662448,0.15978368,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:48.0,0,0
498,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.13895075,-0.05321378,-0.05012137,0.00118880,-0.09610315,-0.06111897,-0.13537802,-0.07449305,-0.08369463,0.17918780,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:48.0,0,0
499,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.21497788,0.03551574,0.07761493,0.09782796,-0.04923128,0.03048170,-0.09929349,-0.00169134,-0.01161315,0.36613515,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:49.0,0,0
500,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.23541020,0.04886344,0.08900298,0.10349002,-0.06441660,0.03463362,-0.12334844,-0.02626663,-0.00563233,0.38854438,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:49.0,0,0
501,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.20635493,0.03336491,0.06804324,0.12167998,-0.05200628,0.02030349,-0.10875908,-0.01044576,-0.01128304,0.44940659,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:49.0,0,0
502,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.15299149,-0.02503661,-0.03991621,-0.00874393,-0.09059934,-0.05003085,-0.13813326,-0.07600189,-0.07967471,0.35498089,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:49.0,0,0
503,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.17579859,0.02622107,0.07387765,0.07270717,-0.05737653,0.03055519,-0.11024467,-0.01836694,-0.00630573,0.43127462,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:49.0,0,0
504,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.15375379,0.03174755,0.08155567,0.06645267,-0.03198633,0.03604170,-0.08435376,0.01724466,-0.00083867,0.45107377,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:50.0,0,0
505,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.09335473,0.01133056,0.06341495,0.06535438,-0.01755778,0.02142878,-0.06751660,0.03335300,-0.00664316,0.42634937,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:50.0,0,0
506,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01808433,-0.05126634,-0.03395425,-0.01702728,-0.05132581,-0.04330976,-0.09440786,-0.02502115,-0.07358072,0.28481871,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:50.0,0,0
507,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05630480,0.00580294,0.08972345,0.06958892,0.01097807,0.03506269,-0.03948255,0.06772351,-0.00211462,0.25604296,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:50.0,0,0
508,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.02569710,0.01288478,0.08923168,0.08778911,0.02359290,0.03884154,-0.02776855,0.08625912,-0.02534044,0.16277348,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:50.0,0,0
509,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.04687412,0.00091122,0.06688568,0.09089325,0.02565378,0.02489833,-0.02990067,0.08724546,-0.03044253,0.03615706,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:51.0,0,0
510,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03107820,-0.07489569,-0.02097967,0.01865970,-0.01613499,-0.03537534,-0.05663209,0.03178035,-0.07447044,-0.06644122,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:22:51.0,0,0
