ヘッダー
ファイルバージョン,1.01.01
ソフトウェアバージョン,1.04
ファームウェアバージョン,1.02
FPGAバージョン,1A25
ヘッドセット FPGAバージョン,272B
計測モード,Wireless monitor
計測コントローラ ID,A
計測ID,A20230613213450
計測コメント,tohma_odoball_2
ユーザー情報
ID,
Name,ooshio360
Comment,ooshio360
Age,  1y
Sex,Male
解析情報
Hb移動平均[s],OFF
プローブ情報
プローブモード,(B)2x4
プローブID,PROBE095
mPD反映,X
自動レーザー出力設定方式,Auto（自動）
プローブ調整平均値算出回数,10
外光判定閾値[%],40
アンダー判定閾値[%],30
オーバー判定閾値[%],80
レーザーチャンネル,LD1(705.0),LD1(830.0),LD2(705.0),LD2(830.0),LD3(705.0),LD3(830.0),LD4(705.0),LD4(830.0),LD5(705.0),LD5(830.0),LD6(705.0),LD6(830.0),LD7(705.0),LD7(830.0),LD8(705.0),LD8(830.0)
計測チャンネル,CH1(-.-),CH1(-.-),CH2(-.-),CH2(-.-),CH3(-.-),CH3(-.-),CH4(-.-),CH4(-.-),CH5(-.-),CH5(-.-),CH6(-.-),CH6(-.-),CH7(705.0),CH7(830.0),CH8(705.0),CH8(830.0),CH9(705.0),CH9(830.0),CH10(705.0),CH10(830.0),CH11(705.0),CH11(830.0),CH12(705.0),CH12(830.0),CH13(705.0),CH13(830.0),CH14(705.0),CH14(830.0),CH15(705.0),CH15(830.0),CH16(705.0),CH16(830.0),CH17(-.-),CH17(-.-),CH18(-.-),CH18(-.-),CH19(-.-),CH19(-.-),CH20(-.-),CH20(-.-),CH21(-.-),CH21(-.-),CH22(-.-),CH22(-.-)
除去チャネル,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
故障レーザーチャンネル,-,-,-,-,-,-,-,-,-,-,-,-,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,正常,-,-,-,-,-,-,-,-,-,-,-,-
レーザー設定,-,-,-,-,-,-,-,-,-,-,-,-,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - Off,-,-,-,-,-,-,-,-,-,-,-,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - Low,-,-,-,-,-,-,-,-,-,-,-,-,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力目標値(Po)[mW] - High,-,-,-,-,-,-,-,-,-,-,-,-,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,-,-,-,-,-,-,-,-,-,-,-,-
レーザー出力設定値(If)[mA],-,-,-,-,-,-,-,-,-,-,-,-,23.17,24.37,23.17,24.37,22.12,24.49,22.12,24.49,21.77,23.76,22.12,24.49,21.77,23.76,21.77,23.76,22.15,23.55,22.15,23.55,-,-,-,-,-,-,-,-,-,-,-,-
レーザー調整係数,8.000,8.000
レーザー調整基準レーザー出力(Po)[mW],4.00,4.00
レーザー調整基準レーザー出力(Vm)[V],0.50,0.50
プローブ調整結果,-,-,-,-,-,-,-,-,Normal,Normal,-,-,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,-,-,Normal,Normal,-,-,-,-,-,-,-,-
計測情報
計測日時,2023/06/13 21:35:36
計測タイプ,Stim
プリスキャン時間[s],10.0
マーク入力タイプ,Manual
マーククラス,A,B,C,D,E,F,G,H,I,J
マーク名称,Stim A,Stim B,Stim C,Stim D,Stim E,Stim F,Stim G,Stim H,Stim I,Stim J
マーク刺激時間[s],15,15,15,15,15,15,15,15,15,15
マーク刺激間隔時間[s],30,30,30,30,30,30,30,30,30,30
マーク繰り返し回数,3



データ
携帯制御ボックス番号69(Deoxy),CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,Mark,Time,PreScan,HbOffset
607,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.40107766,-0.31029573,-0.20119330,-0.22583574,-0.22058782,-0.07189561,-0.27883950,-0.27415687,-0.17274380,-0.42706582,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:47.0,0,0
608,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.15804593,-0.19169967,-0.09458906,-0.14519279,-0.22584222,0.00424885,-0.28808299,-0.25350842,-0.10895593,-0.43656474,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:47.0,0,0
609,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.31203496,-0.20952700,-0.09858280,-0.14955005,-0.17888142,0.00077497,-0.25249547,-0.20820291,-0.11067450,-0.59121782,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:48.0,0,0
610,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.44568819,-0.26241502,-0.11890694,-0.13639739,-0.15904412,-0.00911894,-0.23847252,-0.19774567,-0.14280349,-0.55965662,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:48.0,0,0
611,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.21257378,-0.23572899,-0.10337490,-0.15875170,-0.19096926,-0.00453595,-0.27484441,-0.22463128,-0.10904416,-0.38894182,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:48.0,0,0
612,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.08010957,-0.17758024,-0.08647887,-0.13666829,-0.19172536,0.00523854,-0.27101055,-0.22157370,-0.10288373,-0.59762168,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:48.0,0,0
613,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.20767242,-0.20947285,-0.10510774,-0.22175220,-0.13973591,0.00332992,-0.22769137,-0.16782373,-0.12098351,-0.74411917,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:48.0,0,0
614,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.29227141,-0.26315463,-0.22305529,-0.38267240,-0.17921469,-0.07420000,-0.25397059,-0.23805115,-0.18794318,-0.68647563,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:49.0,0,0
615,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.06996564,-0.19718304,-0.12742545,-0.28128043,-0.18417084,-0.00845071,-0.25989136,-0.21820508,-0.11592793,-0.58941579,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:49.0,0,0
616,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.02368448,-0.16240384,-0.11429308,-0.22122841,-0.12942605,-0.00560344,-0.21775411,-0.16166419,-0.12270544,-0.81421429,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:49.0,0,0
617,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.12613095,-0.19738223,-0.12824467,-0.27218172,-0.10719685,-0.00842736,-0.19910482,-0.13679464,-0.12992491,-0.72197574,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:49.0,0,0
618,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.14122245,-0.21590081,-0.20685771,-0.40857109,-0.15254018,-0.06151608,-0.22993189,-0.20938994,-0.18292695,-0.66757911,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:49.0,0,0
619,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.02531728,-0.19611163,-0.13884804,-0.31721106,-0.15632857,-0.02347276,-0.23408225,-0.19011785,-0.12949796,-0.71192050,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:50.0,0,0
620,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01390823,-0.17053397,-0.11976820,-0.28523704,-0.10436887,-0.01449156,-0.19461443,-0.13245730,-0.12599522,-0.85141665,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:50.0,0,0
621,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.12704051,-0.19665748,-0.13677534,-0.35501757,-0.11025167,-0.02063978,-0.19640011,-0.14237674,-0.12137896,-0.60763276,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:50.0,0,0
622,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00565257,-0.17330138,-0.13905793,-0.31082824,-0.14618175,-0.02739498,-0.21789536,-0.18335298,-0.12312447,-0.49201539,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:50.0,0,0
623,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.04958583,-0.19757883,-0.16006301,-0.36409259,-0.15550290,-0.04151963,-0.22285268,-0.19051307,-0.13461332,-0.60819024,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:50.0,0,0
624,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.13504790,-0.20720619,-0.14317679,-0.33649951,-0.10043524,-0.03023339,-0.17858639,-0.12091418,-0.12331581,-0.52834564,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:51.0,0,0
625,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.08688876,-0.18691744,-0.13012511,-0.30187091,-0.15712075,-0.02223279,-0.22723818,-0.17852852,-0.11007562,-0.40424934,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:51.0,0,0
626,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.08022341,-0.15225287,-0.13695927,-0.25135586,-0.21648845,-0.02934102,-0.25948575,-0.25084236,-0.13049801,-0.53572303,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:51.0,0,0
627,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.19098552,-0.29855585,-0.26735014,-0.42149454,-0.18791284,-0.11189316,-0.23493940,-0.23422191,-0.18194810,-0.63517153,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:51.0,0,0
628,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.16459705,-0.19627757,-0.14969140,-0.32406807,-0.13008328,-0.02661134,-0.20309758,-0.14292924,-0.12336520,-0.40809566,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:51.0,0,0
629,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.10219455,-0.17894067,-0.11557960,-0.18719172,-0.21581423,-0.01521681,-0.26792133,-0.24223945,-0.11072192,-0.30744162,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:52.0,0,0
630,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.26197350,-0.21996816,-0.13745837,-0.18814531,-0.20858483,-0.03407925,-0.24479491,-0.23541310,-0.12820342,-0.41242325,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:52.0,0,0
631,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.27577093,-0.28921992,-0.27313265,-0.38258231,-0.18370429,-0.11713958,-0.21787447,-0.23999681,-0.20976828,-0.63023716,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:52.0,0,0
632,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.15301463,-0.20711277,-0.14600338,-0.26601100,-0.19514588,-0.03563121,-0.24696861,-0.21272972,-0.11902142,-0.32289609,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:52.0,0,0
633,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.15411362,-0.18247242,-0.11062399,-0.16436499,-0.27088603,-0.01762546,-0.30343416,-0.29968455,-0.10480674,-0.19432729,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:52.0,0,0
634,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.29062694,-0.21725303,-0.13762875,-0.17402722,-0.18634997,-0.03703446,-0.21771231,-0.20963909,-0.12780035,-0.40888804,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:53.0,0,0
635,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.31107694,-0.24739288,-0.20587760,-0.24648669,-0.20795551,-0.07958571,-0.22872077,-0.25792167,-0.19422889,-0.52106303,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:53.0,0,0
636,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.24344867,-0.23033406,-0.14644969,-0.22619709,-0.24619563,-0.04706895,-0.27884030,-0.27659118,-0.12229680,-0.25757909,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:53.0,0,0
637,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.31966853,-0.21285786,-0.10591993,-0.10534644,-0.21997181,-0.02016624,-0.25422335,-0.24922994,-0.12268665,-0.45607728,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:53.0,0,0
638,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.39319530,-0.23528601,-0.13584101,-0.16908829,-0.15488805,-0.03832331,-0.19245097,-0.17777687,-0.13600007,-0.51944685,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:53.0,0,0
639,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.30482367,-0.21576777,-0.16711405,-0.26093009,-0.18218276,-0.04794224,-0.21771435,-0.21816696,-0.15749259,-0.38493013,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:54.0,0,0
640,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.28840536,-0.22341770,-0.13974389,-0.18419005,-0.18965812,-0.04600550,-0.23798726,-0.21305488,-0.14446801,-0.59298342,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:54.0,0,0
641,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.37943292,-0.22445932,-0.11800929,-0.14227021,-0.15794386,-0.02633530,-0.21913064,-0.17763144,-0.13585877,-0.65634322,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:54.0,0,0
642,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.31661028,-0.22173940,-0.14374785,-0.23038317,-0.13038634,-0.03942572,-0.19499251,-0.14969818,-0.13471326,-0.61710930,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:54.0,0,0
643,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.19458321,-0.18728897,-0.16636701,-0.30959934,-0.14999251,-0.04217867,-0.20721996,-0.17838179,-0.14717817,-0.54169613,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:54.0,0,0
644,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.26520485,-0.21844675,-0.16727920,-0.29672363,-0.17141683,-0.05283043,-0.23531894,-0.18975103,-0.14610797,-0.71193039,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:55.0,0,0
645,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.30035365,-0.20770910,-0.13187043,-0.20546184,-0.14245532,-0.03156219,-0.21662977,-0.15798225,-0.13922371,-0.72702289,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:55.0,0,0
646,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.22350357,-0.20133550,-0.14359398,-0.25580972,-0.13253354,-0.03630201,-0.20608170,-0.14972425,-0.13345657,-0.60910571,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:55.0,0,0
647,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.12467165,-0.21136925,-0.23402226,-0.38189387,-0.17357381,-0.09831060,-0.23468703,-0.22049773,-0.19906895,-0.68721366,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:55.0,0,0
648,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.24334623,-0.19950312,-0.14337499,-0.27535087,-0.14690793,-0.03769713,-0.23295256,-0.15636744,-0.13711149,-0.84115624,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:55.0,0,0
649,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.31100646,-0.20335020,-0.13308834,-0.26001516,-0.11942732,-0.02529719,-0.21029983,-0.13186784,-0.13258061,-0.75850081,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:56.0,0,0
650,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.12495181,-0.18051666,-0.16561557,-0.35558838,-0.12658763,-0.03703064,-0.21378776,-0.13822794,-0.11911198,-0.53640687,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:56.0,0,0
651,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.06070964,-0.20915076,-0.15617542,-0.35690492,-0.15890442,-0.05280066,-0.24955571,-0.17720436,-0.13536295,-0.70857602,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:56.0,0,0
652,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.09702300,-0.16940571,-0.12480371,-0.26679596,-0.13493989,-0.03055764,-0.23328835,-0.14979415,-0.13128176,-0.86448562,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:56.0,0,0
653,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.13222775,-0.17995308,-0.11256672,-0.31723535,-0.10694730,-0.02509627,-0.20460050,-0.11888807,-0.10755859,-0.67165172,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:56.0,0,0
654,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.07485246,-0.19996156,-0.22171719,-0.45692712,-0.14674965,-0.08039246,-0.24162684,-0.18471201,-0.17997557,-0.62586898,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:57.0,0,0
655,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05370328,-0.15668294,-0.13082190,-0.30075940,-0.13845259,-0.02321060,-0.23510931,-0.14030002,-0.11154147,-0.66109657,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:57.0,0,0
656,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.12177987,-0.16593696,-0.09336752,-0.15840960,-0.14130345,-0.00152850,-0.23081379,-0.13807209,-0.11539298,-0.73923624,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:57.0,0,0
657,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.12219450,-0.18500642,-0.11437984,-0.18191302,-0.12223930,-0.00745354,-0.22083540,-0.11839442,-0.10985406,-0.61224359,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:57.0,0,0
658,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.03868333,-0.23901448,-0.17618407,-0.32237995,-0.19492652,-0.04529826,-0.26377222,-0.20540653,-0.13367827,-0.59109062,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:57.0,0,0
659,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.01297003,-0.14797723,-0.11314804,-0.23283373,-0.19336678,-0.00297053,-0.26132980,-0.18709382,-0.10985085,-0.70035756,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:58.0,0,0
660,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.18995027,-0.19536617,-0.09366403,-0.11523674,-0.13956763,-0.00027447,-0.22055504,-0.12903960,-0.10074624,-0.62204385,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:58.0,0,0
661,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.27306697,-0.22225145,-0.11604489,-0.15401305,-0.15765525,-0.00797290,-0.23430158,-0.16684872,-0.12969302,-0.39979410,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:58.0,0,0
662,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.07585348,-0.19572574,-0.10637619,-0.19604129,-0.19556372,-0.00577255,-0.26172322,-0.18950787,-0.10510533,-0.45608705,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:58.0,0,0
663,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.13133107,-0.18988793,-0.08899337,-0.16197221,-0.18650015,0.01042497,-0.24951378,-0.17705601,-0.09773326,-0.58970994,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:58.0,0,0
664,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.33955315,-0.23510244,-0.09045748,-0.12524438,-0.18496360,0.01332301,-0.24668473,-0.17562489,-0.08963736,-0.39879692,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:59.0,0,0
665,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.23324011,-0.27178147,-0.15355621,-0.18044940,-0.21392329,-0.04447713,-0.25020552,-0.23183875,-0.13980848,-0.27585539,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:59.0,0,0
666,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.05784100,-0.19989285,-0.07558610,-0.15988053,-0.20249256,0.01396358,-0.25039017,-0.19702370,-0.08962476,-0.43987763,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:59.0,0,0
667,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.30708355,-0.22917224,-0.06737365,-0.11908063,-0.20023349,0.01745270,-0.24811536,-0.18997882,-0.07632240,-0.54941761,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:59.0,0,0
668,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.30546433,-0.23609182,-0.07124707,-0.08405084,-0.18366608,0.02230868,-0.22893980,-0.17990409,-0.08691024,-0.34767917,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:37:59.0,0,0
669,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.23832621,-0.32187173,-0.17121850,-0.22964275,-0.22609180,-0.05186312,-0.24733539,-0.23885450,-0.12886506,-0.23928086,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:38:00.0,0,0
670,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.18195058,-0.21223760,-0.07882008,-0.19368441,-0.20085812,0.02199238,-0.23516884,-0.19187927,-0.08719648,-0.39793718,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:38:00.0,0,0
671,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.36944035,-0.24438019,-0.07554484,-0.12112916,-0.16830730,0.01723000,-0.21380761,-0.16234350,-0.09176390,-0.59255379,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:38:00.0,0,0
672,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.37792915,-0.26057014,-0.10553058,-0.21030103,-0.15166774,0.00431873,-0.19421300,-0.14881173,-0.09910390,-0.48923996,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:38:00.0,0,0
673,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.17475964,-0.25315130,-0.11940464,-0.28152448,-0.20099369,-0.00440596,-0.23933800,-0.20421351,-0.10575136,-0.30292407,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:38:00.0,0,0
674,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.16058508,-0.20814671,-0.09607823,-0.20797001,-0.16642931,0.00689809,-0.21372487,-0.15879609,-0.08706815,-0.47466502,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:38:01.0,0,0
675,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.20454867,-0.21351963,-0.09694153,-0.22710265,-0.12226813,0.01365947,-0.17612845,-0.10901475,-0.10374051,-0.71300256,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:38:01.0,0,0
676,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.20133978,-0.29413265,-0.21637213,-0.44182375,-0.18165290,-0.06567216,-0.21964115,-0.19660656,-0.16356713,-0.58800030,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:38:01.0,0,0
677,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.06189360,-0.19910206,-0.11230468,-0.35094297,-0.16164275,0.01049372,-0.21633643,-0.15209897,-0.07860098,-0.33908427,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:38:01.0,0,0
678,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.07407351,-0.18078899,-0.09765495,-0.26461327,-0.13968648,0.01459569,-0.19770944,-0.13096216,-0.08837309,-0.59456956,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:38:01.0,0,0
679,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.12584665,-0.20841835,-0.11606313,-0.29046592,-0.11884714,0.00326261,-0.17608680,-0.10806624,-0.10541468,-0.82063031,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:38:02.0,0,0
680,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.12336220,-0.30192596,-0.19365576,-0.42744586,-0.13420194,-0.05278993,-0.18953383,-0.13194701,-0.13288203,-0.63006401,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0,21:38:02.0,0,0
